station,lat,lon,date,groundtruth_no2,tropospheric_no2,population_density,night_light,u10,v10,wind_speed,temperature_2m_C,surface_pressure_hPa,BLH,total_cloud_cover
PATPARGANJ,28.623763,77.287209,2024-06-15,41.50083333,8.542347495675994e-05,17921.295166015625,58.7400016784668,4.4643980662028,-1.7330811818440754,4.788989504726165,37.88666623433432,973.80759765625,1341.4559898216855,0.0522841657336536
PATPARGANJ,28.623763,77.287209,2024-06-16,47.24333333,8.218510629375476e-05,17921.295166015625,58.7400016784668,4.3508860270182295,-1.286270221074422,4.537036510953523,38.3355537414551,974.0661555989584,1330.430557825575,0.076290994259104
PATPARGANJ,28.623763,77.287209,2024-06-17,48.0125,9.687527926870468e-05,17921.295166015625,58.7400016784668,4.502381443977356,-0.7255865732828776,4.560473061251432,38.76864331563314,974.03802734375,1363.1528621657624,0.1024205119789395
PATPARGANJ,28.623763,77.287209,2024-06-18,40.61291667,8.629274272792085e-05,17921.295166015625,58.7400016784668,5.05094317595164,-0.9782784779866536,5.144808621045522,38.768026606241904,971.6849869791668,1257.5280194781317,0.092046929858469
PATPARGANJ,28.623763,77.287209,2024-06-19,31.67,7.70800679314206e-05,17921.295166015625,58.7400016784668,3.7829602559407554,-0.5949045817057291,3.829451626455388,37.61884206136068,970.3549593098958,1276.683293426386,0.2918160240395797
PATPARGANJ,28.623763,77.287209,2024-06-20,24.29625,,17921.295166015625,58.7400016784668,-0.1783167521158854,-0.8400541941324869,0.8587711646094902,34.7908925374349,972.8953824869792,698.0952881370131,0.2698029235441814
PATPARGANJ,28.623763,77.287209,2024-06-21,36.67125,,17921.295166015625,58.7400016784668,0.8345532019933065,-1.1934483846028645,1.4562960185582008,31.757406489054404,974.7262548828126,623.896156726023,0.3768053779292805
PATPARGANJ,28.623763,77.287209,2024-06-22,47.29166667,,17921.295166015625,58.7400016784668,-1.110955039660136,-0.5954920450846354,1.2604887448546835,33.45761960347494,974.9508544921875,633.5536343243332,0.3365920375580568
PATPARGANJ,28.623763,77.287209,2024-06-23,29.80416667,,17921.295166015625,58.7400016784668,-1.495486577351888,0.5855623881022135,1.606039667442754,33.70149765014651,974.8345052083332,626.6509981674131,0.4243713453973188
PATPARGANJ,28.623763,77.287209,2024-06-24,30.6225,,17921.295166015625,58.7400016784668,-1.551775614420573,0.9636104504267374,1.82662329386274,33.15710029602053,973.6507552083332,744.5699082378563,0.5721651240871543
PATPARGANJ,28.623763,77.287209,2024-06-25,27.34478261,,17921.295166015625,58.7400016784668,-1.4830125172932942,0.7435564994812012,1.6589763091645795,32.49341481526693,972.9772737630208,738.0562836076425,0.5971548270480901
PATPARGANJ,28.623763,77.287209,2024-06-26,23.80291667,,17921.295166015625,58.7400016784668,-2.886720657348633,0.5268199443817139,2.934398644929089,30.66991322835287,974.5324576822916,668.637720594845,0.9562539450793088
PATPARGANJ,28.623763,77.287209,2024-06-27,21.27208333,,17921.295166015625,58.7400016784668,-3.170618057250977,1.0488948822021484,3.339610656779592,28.262038167317712,976.8841194661458,535.4094761804556,0.9036316283078374
PATPARGANJ,28.623763,77.287209,2024-06-28,22.33583333,,17921.295166015625,58.7400016784668,-1.1843185424804688,1.217136025428772,1.6982433613765755,28.285819625854515,974.9559033203124,281.47360446562834,0.958593897490322
PATPARGANJ,28.623763,77.287209,2024-06-29,31.57666667,,17921.295166015625,58.7400016784668,-0.1237716674804687,1.254914164543152,1.2610031665471473,29.07060966491701,973.909677734375,393.761165730624,0.5894825264000992
PATPARGANJ,28.623763,77.287209,2024-06-30,21.2925,5.7933109928847325e-05,17921.295166015625,58.7400016784668,-0.1905186971028646,0.2875012954076131,0.3448976207613335,30.08154703776046,972.9948258463542,397.3129737247484,0.6722372707961495
PATPARGANJ,28.623763,77.287209,2024-07-01,44.12375,,17921.295166015625,51.25,0.4970887502034505,0.2777406374613444,0.5694182006893197,29.72380345662436,970.83455078125,407.13854073879617,0.8553047516854737
PATPARGANJ,28.623763,77.287209,2024-07-02,38.20458333,,17921.295166015625,51.25,0.4180863698323567,0.1457603375116984,0.4427666299882167,29.522654469807943,970.3445703125,385.3141330096512,0.9990359180641972
PATPARGANJ,28.623763,77.287209,2024-07-03,40.53208333,,17921.295166015625,51.25,-1.3105189005533855,0.0750160217285156,1.3126641582002716,28.78658574422201,973.0964990234374,442.60418624558713,0.9976009295076506
PATPARGANJ,28.623763,77.287209,2024-07-04,33.87541667,,17921.295166015625,51.25,-1.5662250518798828,0.0137144724527994,1.5662850953420964,27.93666928609213,974.5958138020832,272.73088948397464,0.9760835248057316
PATPARGANJ,28.623763,77.287209,2024-07-05,36.1675,,17921.295166015625,51.25,-2.411146799723307,0.0449765920639038,2.4115662511425286,27.53700154622396,971.397890625,389.3372500112367,0.952710928278488
PATPARGANJ,28.623763,77.287209,2024-07-06,49.56041667,,17921.295166015625,51.25,-1.2790196736653645,-0.2920212745666504,1.3119328299964852,27.63066253662112,971.3777571614582,433.3951441553348,0.9939240603766182
PATPARGANJ,28.623763,77.287209,2024-07-07,15.57916667,,17921.295166015625,51.25,-0.8745731910069784,0.0794730981190999,0.8781766563469885,28.415877914428734,974.6931429036458,413.2963226190672,0.8567258728099169
PATPARGANJ,28.623763,77.287209,2024-07-08,21.17666667,,17921.295166015625,51.25,-1.9021714528401688,-0.288094441095988,1.923864507440815,28.835247929890954,977.3129410807292,456.64100998116345,0.7681461949228743
PATPARGANJ,28.623763,77.287209,2024-07-09,30.09416667,,17921.295166015625,51.25,-0.3689695994059245,0.8497311671574911,0.9263809269002684,30.293212509155296,977.6642789713542,370.8456989112759,0.5035430035830541
PATPARGANJ,28.623763,77.287209,2024-07-10,30.325,,17921.295166015625,51.25,0.3375473022460937,0.6177573204040527,0.7039618513573098,31.10889587402346,976.8695475260416,430.6684650756326,0.91393170920376
PATPARGANJ,28.623763,77.287209,2024-07-11,84.12041667,8.320562012006763e-05,17921.295166015625,51.25,1.7842467228571577,0.1274048487345377,1.7887896364602451,32.38965568542483,972.459111328125,512.1994365867711,0.8031072723815632
PATPARGANJ,28.623763,77.287209,2024-07-12,71.39541667,,17921.295166015625,51.25,1.500629425048828,-0.6736859480539957,1.6449138056225887,30.581980641682943,972.1675390625,510.86602974736047,0.3686407779549954
PATPARGANJ,28.623763,77.287209,2024-07-13,42.3425,9.47997556221312e-05,17921.295166015625,51.25,0.6140098571777344,-0.1023011604944865,0.6224738003723052,29.24504369099936,972.9838785807292,313.3369614349749,0.5513791387051219
PATPARGANJ,28.623763,77.287209,2024-07-14,32.75333333,0.0001039177732309,17921.295166015625,51.25,-0.4909432729085286,0.1024171511332194,0.5015122830603281,30.87488009134933,972.9693229166668,477.3157814696244,0.1805411104627234
PATPARGANJ,28.623763,77.287209,2024-07-15,23.57583333,,17921.295166015625,51.25,-2.555497487386068,-0.0385158856709798,2.555787722305107,30.01683514912924,975.4901953125,486.526264015102,0.7384323919168577
PATPARGANJ,28.623763,77.287209,2024-07-16,21.48208333,4.736996878992805e-05,17921.295166015625,51.25,-2.3490066528320312,0.7704261938730875,2.47212232206558,30.66968180338546,975.8735872395832,572.5800885954661,0.4265553019784984
PATPARGANJ,28.623763,77.287209,2024-07-17,18.68125,,17921.295166015625,51.25,-2.110083262125651,0.5596398512522379,2.1830364486678766,31.05244598388674,975.6226139322918,509.2426561172039,0.5187110011797071
PATPARGANJ,28.623763,77.287209,2024-07-18,33.04666667,,17921.295166015625,51.25,-1.4059499104817708,0.7724020878473917,1.604150908142594,30.5958299001058,974.2708837890624,388.209229537134,0.7760241373313522
PATPARGANJ,28.623763,77.287209,2024-07-19,31.1375,,17921.295166015625,51.25,-1.8412952423095703,1.3581961790720622,2.288026448753993,30.051553344726585,973.27859375,484.9224759026054,0.8170763179348104
PATPARGANJ,28.623763,77.287209,2024-07-20,16.225,,17921.295166015625,51.25,-1.5054518381754558,1.242032488187154,1.9516736250659923,30.977408981323265,974.120888671875,474.2537311889138,0.5043401541071458
PATPARGANJ,28.623763,77.287209,2024-07-21,20.37857143,,17921.295166015625,51.25,-2.0746097564697266,1.0488664309183755,2.324677704875846,30.99977518717452,974.1239908854168,512.0958536698728,0.6284003714138494
PATPARGANJ,28.623763,77.287209,2024-07-22,26.34875,,17921.295166015625,51.25,-1.7976576487223308,1.2060782114664714,2.1647627293040825,30.83637644449874,974.0739827473958,496.5754600109916,0.8751805008205911
PATPARGANJ,28.623763,77.287209,2024-07-23,31.26083333,,17921.295166015625,51.25,-1.0875988006591797,0.3399105072021484,1.1394780840813516,30.53994077046713,972.4226448567708,485.7635099658408,0.9756440834520254
PATPARGANJ,28.623763,77.287209,2024-07-24,32.09333333,,17921.295166015625,51.25,-0.4879385630289714,0.3567758003870646,0.6044609276310654,29.46048126220705,969.6958984375,274.658946400407,0.9693393570109892
PATPARGANJ,28.623763,77.287209,2024-07-25,25.40875,7.372956761231487e-05,17921.295166015625,51.25,-0.7078253428141276,-0.0347996155420939,0.7086802728817946,30.454953130086267,969.307431640625,358.81668512192726,0.7717821647931343
PATPARGANJ,28.623763,77.287209,2024-07-26,27.51375,,17921.295166015625,51.25,-0.2768484751383464,0.0531278451283772,0.2819000640553535,30.1558605194092,970.9338362630208,304.5148468656021,0.9802694083756484
PATPARGANJ,28.623763,77.287209,2024-07-27,24.74958333,,17921.295166015625,51.25,-1.2965011596679688,-0.3260502020517985,1.3368709703177817,29.72565294901534,973.1369352213542,355.9672772395561,0.8342828346595604
PATPARGANJ,28.623763,77.287209,2024-07-28,23.95333333,3.848964843200089e-05,17921.295166015625,51.25,-1.8041241963704424,0.745893637339274,1.9522349843583144,31.52000389099124,972.9659423828124,552.0293977490031,0.6385298593273723
PATPARGANJ,28.623763,77.287209,2024-07-29,15.97625,5.298133328323591e-05,17921.295166015625,51.25,-2.604504903157552,0.908828616142273,2.7585168558649062,31.637811915079794,973.1996175130208,597.2620116676746,0.4578079753341036
PATPARGANJ,28.623763,77.287209,2024-07-30,21.58166667,9.128867532125584e-05,17921.295166015625,51.25,-1.1403573354085286,1.312516490618388,1.7387105539925984,32.35956153869631,974.5493131510416,533.0646132465187,0.5180797090590251
PATPARGANJ,28.623763,77.287209,2024-07-31,30.28666667,,17921.295166015625,51.25,-1.1591447194417317,1.502936045328776,1.898007702028143,29.42003466288253,974.6937093098958,440.1530262456279,0.999999090218644
PATPARGANJ,28.623763,77.287209,2024-08-01,50.74291667,,17921.295166015625,44.95000076293945,-1.439318339029948,1.0517679850260415,1.782653408656228,28.028787867228232,974.2415478515624,339.4654824484343,0.9953650151336544
PATPARGANJ,28.623763,77.287209,2024-08-02,36.3275,,17921.295166015625,44.95000076293945,-2.574675877888997,1.2274309794108074,2.8522872725938484,28.9344529469808,972.9452099609376,543.5566140657689,0.8962624566824369
PATPARGANJ,28.623763,77.287209,2024-08-03,37.04833333,3.919359733117306e-05,17921.295166015625,44.95000076293945,-2.796429951985677,2.20276141166687,3.55980031927231,29.12189509073897,975.3499007161458,544.7899882424327,0.7163732692786342
PATPARGANJ,28.623763,77.287209,2024-08-04,40.85333333,,17921.295166015625,44.95000076293945,-3.9982802073160806,-0.2509206533432007,4.006146002143419,29.60891176859542,976.2933723958332,841.1304155293868,0.7835952023581981
PATPARGANJ,28.623763,77.287209,2024-08-05,22.7,,17921.295166015625,44.95000076293945,-3.844024022420248,2.3450117905934653,4.502843655176839,28.85269699096682,975.9600634765624,807.595228378743,0.7016910770946966
PATPARGANJ,28.623763,77.287209,2024-08-06,37.11625,6.28777299202389e-05,17921.295166015625,44.95000076293945,0.3178564707438151,3.01529312133789,3.032000221566831,28.5309991200765,974.9407747395832,631.5755868057826,0.9205531612599746
PATPARGANJ,28.623763,77.287209,2024-08-07,17.74375,,17921.295166015625,44.95000076293945,-1.0509312947591145,1.5776964823404949,1.8956747549866355,26.78975130716964,976.2773649088542,271.69169342168703,0.9744918116964556
PATPARGANJ,28.623763,77.287209,2024-08-08,15.90291667,,17921.295166015625,44.95000076293945,-2.775991439819336,0.6059011220932007,2.841345569216112,28.279124832153343,977.484892578125,421.3271891701671,0.7133834741105596
PATPARGANJ,28.623763,77.287209,2024-08-09,34.35041667,,17921.295166015625,44.95000076293945,-1.7939904530843098,0.1903968254725138,1.8040656021629755,27.99979680379232,978.3785872395832,320.0759645086952,0.889172706145123
PATPARGANJ,28.623763,77.287209,2024-08-10,41.71333333,,17921.295166015625,44.95000076293945,-1.1694035132726033,0.2970758279164632,1.206548227128348,27.813447570800804,977.0743863932292,271.7671548372532,0.9310667846492146
PATPARGANJ,28.623763,77.287209,2024-08-11,72.60166667,,17921.295166015625,44.95000076293945,-1.243122100830078,0.1595906813939412,1.2533242769371258,26.88648694356283,976.4763037109376,301.76805721267,0.9975580493276588
PATPARGANJ,28.623763,77.287209,2024-08-12,68.7175,,17921.295166015625,44.95000076293945,-1.9973138173421223,-0.5234184265136719,2.064758904608431,26.7294911702474,977.4695833333332,341.6485867679867,0.9479442428345464
PATPARGANJ,28.623763,77.287209,2024-08-13,22.77666667,,17921.295166015625,44.95000076293945,-1.8409417470296223,-0.1570452451705932,1.847628134930612,27.07049395243331,978.6334554036458,350.0702176273617,0.986939982390304
PATPARGANJ,28.623763,77.287209,2024-08-14,24.04083333,9.636564707103077e-05,17921.295166015625,44.95000076293945,-1.973566055297852,0.2229467233022054,1.9861188826591205,28.030831273396814,978.7053466796876,387.5197087371698,0.9871480145713776
PATPARGANJ,28.623763,77.287209,2024-08-15,18.8475,,17921.295166015625,44.95000076293945,-2.171177546183268,0.3020448684692383,2.192086458062044,28.64499816894533,977.2668603515624,380.42158297614577,0.9270492530268108
PATPARGANJ,28.623763,77.287209,2024-08-16,20.0875,,17921.295166015625,44.95000076293945,-1.9033800760904949,1.3987319469451904,2.3620556245489523,28.159851328531943,977.4785774739582,464.9012951711232,0.9328739431113878
PATPARGANJ,28.623763,77.287209,2024-08-17,30.24217391,,17921.295166015625,44.95000076293945,0.6726652781168619,-0.0176970163981119,0.6728980314828021,28.852478917439782,979.6602197265624,334.8715186976988,0.8856449628474824
PATPARGANJ,28.623763,77.287209,2024-08-18,31.11,,17921.295166015625,44.95000076293945,1.97413698832194,-0.3803017536799113,2.010434349217312,29.18229700724288,980.1388346354169,392.154943873194,0.8711397690254274
PATPARGANJ,28.623763,77.287209,2024-08-19,27.88166667,6.104995554778042e-05,17921.295166015625,44.95000076293945,2.022489547729492,-0.3456551631291707,2.051814188096208,29.104364013671898,978.62095703125,443.9247825973702,0.9443203355477944
PATPARGANJ,28.623763,77.287209,2024-08-20,31.55083333,,17921.295166015625,44.95000076293945,0.1339914798736572,-0.145984133084615,0.198154191959694,27.950123723347986,979.6519205729168,268.63895547140595,0.9536611562493458
PATPARGANJ,28.623763,77.287209,2024-08-21,29.93166667,0.0001133916563539,17921.295166015625,44.95000076293945,-0.0939945777257283,0.3769189914067586,0.3884622333315378,28.90389340718588,980.0306119791668,358.984533716944,0.7200519095903662
PATPARGANJ,28.623763,77.287209,2024-08-22,27.35083333,,17921.295166015625,44.95000076293945,0.5771350463231405,0.2603283723195393,0.633131679138672,29.29291432698568,978.9591927083331,393.27514227065086,0.5781869002964707
PATPARGANJ,28.623763,77.287209,2024-08-23,32.37583333,,17921.295166015625,44.95000076293945,-0.3380730946858724,-0.3311754067738851,0.4732552877700692,28.16549199422201,979.6955908203124,314.996855412567,0.5772578975645569
PATPARGANJ,28.623763,77.287209,2024-08-24,28.9426087,,17921.295166015625,44.95000076293945,-1.5166772206624348,-0.2612121105194092,1.5390066791142696,29.134787495931,978.8254736328124,455.1259268916302,0.4451376782052188
PATPARGANJ,28.623763,77.287209,2024-08-25,19.64333333,6.1011358769690737e-05,17921.295166015625,44.95000076293945,-3.607669194539388,0.0240027507146199,3.607749041891681,29.107598876953148,976.6503255208332,755.2681011375524,0.3449119404270061
PATPARGANJ,28.623763,77.287209,2024-08-26,16.50458333,,17921.295166015625,44.95000076293945,-3.877002716064453,1.0219155550003052,4.009421586952753,27.959935124715173,977.5811083984376,741.2397626932697,0.7033816224361564
PATPARGANJ,28.623763,77.287209,2024-08-27,17.54583333,,17921.295166015625,44.95000076293945,-3.28562863667806,1.4698750178019206,3.599428858321432,27.023362731933616,979.8871614583333,636.8222073989932,0.9790262963981312
PATPARGANJ,28.623763,77.287209,2024-08-28,20.14541667,,17921.295166015625,44.95000076293945,-2.021226247151693,1.1308027903238933,2.31604630626834,26.889024353027366,978.7209602864584,474.9699456761573,0.8634072928747872
PATPARGANJ,28.623763,77.287209,2024-08-29,28.30666667,,17921.295166015625,44.95000076293945,-1.6029497782389324,1.596854527791341,2.262607428274721,27.43499399820968,979.496396484375,370.12790082987385,0.6378940914964077
PATPARGANJ,28.623763,77.287209,2024-08-30,36.53333333,8.021179885997938e-05,17921.295166015625,44.95000076293945,0.1525077819824218,-0.0680961608886718,0.167020090686641,28.31736145019533,980.9795361328124,383.1243215904077,0.6538529630485439
PATPARGANJ,28.623763,77.287209,2024-08-31,23.41916667,8.245391654781074e-05,17921.295166015625,44.95000076293945,1.7828413645426433,-0.9835248788197836,2.03613470045126,29.414268747965536,979.8431901041668,393.25919983676295,0.2066282722241709
PATPARGANJ,28.623763,77.287209,2024-09-01,39.01291667,7.553067712829536e-05,17921.295166015625,52.20000076293945,-0.4587764739990234,-0.2494716644287109,0.5222183110996855,29.49473470052084,979.8178694661458,401.2576758731858,0.6291736187296433
PATPARGANJ,28.623763,77.287209,2024-09-02,40.01791667,,17921.295166015625,52.20000076293945,-2.46945063273112,0.2800642649332682,2.4852811551188205,27.80870081583663,980.9266748046877,463.4140974866796,0.7320909016301941
PATPARGANJ,28.623763,77.287209,2024-09-03,38.85916667,4.413727583595989e-05,17921.295166015625,52.20000076293945,-1.687557856241862,-0.0599576234817504,1.688622644280601,28.30572662353518,980.7076904296875,357.3029548932319,0.752752181875157
PATPARGANJ,28.623763,77.287209,2024-09-04,57.08833333,,17921.295166015625,52.20000076293945,0.2820047934850057,0.1459332307179769,0.3175267097053522,27.643907801310263,977.902548828125,254.91114660287008,0.9803083017780192
PATPARGANJ,28.623763,77.287209,2024-09-05,19.80916667,0.0001187758196002,17921.295166015625,52.20000076293945,-0.4030450185139974,0.1930474440256754,0.4468921599153366,27.46823399861654,977.2013655598956,297.48552394212544,0.7106801470952054
PATPARGANJ,28.623763,77.287209,2024-09-06,50.98583333,,17921.295166015625,52.20000076293945,-1.930976231892904,0.7437260945638021,2.069250519359713,26.795439020792685,979.0181136067708,346.9084098528619,0.880473770606468
PATPARGANJ,28.623763,77.287209,2024-09-07,37.52291667,,17921.295166015625,52.20000076293945,-0.3943901856740315,-0.1143639882405598,0.4106369934166721,27.09080022176107,979.59046875,250.7647443316472,0.960825579186364
PATPARGANJ,28.623763,77.287209,2024-09-08,20.21166667,,17921.295166015625,52.20000076293945,0.8570902744928995,-0.9456321001052856,1.2762538177728782,28.12815373738607,978.9737744140624,266.00338489739966,0.9589765583122128
PATPARGANJ,28.623763,77.287209,2024-09-09,31.75541667,,17921.295166015625,52.20000076293945,0.1270688374837239,-0.4895362854003906,0.5057590969849952,28.40357742309573,976.92185546875,300.3256002130868,0.663863427718813
PATPARGANJ,28.623763,77.287209,2024-09-10,40.70666667,,17921.295166015625,52.20000076293945,-0.2897026141484578,-0.1773906548817952,0.3396984678856271,28.45761388142904,976.8649690755208,273.2405115869754,0.8404112652754683
PATPARGANJ,28.623763,77.287209,2024-09-11,58.16166667,,17921.295166015625,52.20000076293945,-0.1007760365804036,-1.1720911661783855,1.1764155351670016,27.67085736592611,976.526484375,338.6066325040044,0.9858916651254918
PATPARGANJ,28.623763,77.287209,2024-09-12,56.385,,17921.295166015625,52.20000076293945,-0.347448984781901,-3.674556295077006,3.690946323467198,24.87442868550619,975.2103857421876,483.9508741051583,0.9999314000417
PATPARGANJ,28.623763,77.287209,2024-09-13,29.95875,,17921.295166015625,52.20000076293945,1.591888427734375,-0.1836317777633667,1.602444818444353,24.721809005737327,976.6353873697916,347.39976558924724,0.9803670283141994
PATPARGANJ,28.623763,77.287209,2024-09-14,28.2225,,17921.295166015625,52.20000076293945,1.7840220133463542,-0.1547815004984537,1.7907238360509228,26.287528610229515,978.244033203125,409.9694732282949,0.4305814143005276
PATPARGANJ,28.623763,77.287209,2024-09-15,29.05333333,7.185161506449102e-05,17921.295166015625,52.20000076293945,2.185358047485352,-0.6857174634933472,2.2904144243889,26.82632408142092,978.7308772786458,457.71421909731305,0.2549908805841183
PATPARGANJ,28.623763,77.287209,2024-09-16,31.73541667,7.314357935682983e-05,17921.295166015625,52.20000076293945,2.513518651326497,-0.8123573462168375,2.641533734124673,27.09011929829916,980.33052734375,422.2324746103967,0.1502835666410095
PATPARGANJ,28.623763,77.287209,2024-09-17,33.0125,9.991645759267016e-05,17921.295166015625,52.20000076293945,0.1204694112141927,-0.6275219519933065,0.6389809694128488,27.584263737996423,981.2213639322918,342.0135284806894,0.4698890729429333
PATPARGANJ,28.623763,77.287209,2024-09-18,28.71291667,,17921.295166015625,52.20000076293945,-2.0155022939046225,-2.2754456202189126,3.039720754824072,24.181695556640648,980.33556640625,367.2413889354243,0.9689776383683274
PATPARGANJ,28.623763,77.287209,2024-09-19,27.08083333,,17921.295166015625,52.20000076293945,-1.354997634887695,0.3374240795771281,1.3963787451940537,26.949995295206747,980.3494173177082,390.9592923599307,0.350469536112941
PATPARGANJ,28.623763,77.287209,2024-09-20,32.27875,0.000102373502159,17921.295166015625,52.20000076293945,-0.9644349416097006,0.9360959132512412,1.344027646815117,27.531157430013025,980.8087272135416,356.89814662534326,0.5412375552883707
PATPARGANJ,28.623763,77.287209,2024-09-21,37.31958333,,17921.295166015625,52.20000076293945,0.1114813486735026,0.7616421381632487,0.769757648697269,28.43241907755538,981.6233577473956,333.6184015633173,0.5545514417991478
PATPARGANJ,28.623763,77.287209,2024-09-22,29.96083333,,17921.295166015625,52.20000076293945,0.8692582448323568,-1.0435485045115154,1.3581617641051635,28.993994013468463,980.8981087239584,362.7766653404077,0.2724891010687441
PATPARGANJ,28.623763,77.287209,2024-09-23,32.0925,,17921.295166015625,52.20000076293945,1.5527203877766926,-0.7286867300669352,1.715204055846722,28.962262090047204,980.3676611328124,368.11982465289134,0.0513789021764652
PATPARGANJ,28.623763,77.287209,2024-09-24,21.27125,,17921.295166015625,52.20000076293945,-0.0471674601236979,0.4316040674845378,0.4341737444430721,29.318123118082724,979.1147672526042,403.2298638890479,0.0738350331596251
PATPARGANJ,28.623763,77.287209,2024-09-25,26.04,,17921.295166015625,52.20000076293945,-2.685021718343099,1.1719460487365725,2.9296414745021946,28.512307739257835,979.9730436197916,494.1743396455773,0.4550315425984531
PATPARGANJ,28.623763,77.287209,2024-09-26,19.44166667,0.0001001327909761,17921.295166015625,52.20000076293945,-2.201279322306315,1.0437686840693157,2.43620272568954,28.07037442525228,979.5403548177082,476.5072659927432,0.4186240657852284
PATPARGANJ,28.623763,77.287209,2024-09-27,13.60375,,17921.295166015625,52.20000076293945,-2.7010421752929688,0.1812841097513834,2.707118904141398,26.89219118754073,979.8047639973958,609.3889767954041,0.5483080759706856
PATPARGANJ,28.623763,77.287209,2024-09-28,16.80166667,,17921.295166015625,52.20000076293945,-1.9491227467854817,-0.3030842542648315,1.972546462626381,26.330194091796898,982.3623274739584,410.0246804209434,0.5545625803859663
PATPARGANJ,28.623763,77.287209,2024-09-29,24.36916667,,17921.295166015625,52.20000076293945,-0.0851097106933593,-0.2439047892888387,0.2583277164617458,26.664415613810263,984.0120556640624,355.51447171646186,0.6774050905115935
PATPARGANJ,28.623763,77.287209,2024-09-30,31.70833333,8.33199228509236e-05,17921.295166015625,52.20000076293945,2.195429484049479,-0.8711017767588297,2.361933302383061,27.54557062784835,982.3909830729168,493.9231903203861,0.2711535981509476
PATPARGANJ,28.623763,77.287209,2024-10-01,40.05166667,9.739735105539514e-05,17921.295166015625,63.27999877929688,1.985390345255534,-0.3086930116017659,2.0092451812672483,28.41888135274252,979.9920377604168,468.9874699165632,0.0290909353098111
PATPARGANJ,28.623763,77.287209,2024-10-02,49.24375,7.98406409423523e-05,17921.295166015625,63.27999877929688,1.93270746866862,-0.6709448496500651,2.045855603584821,28.455346679687523,979.4598388671876,403.32838101566585,2.578777922551191e-05
PATPARGANJ,28.623763,77.287209,2024-10-03,45.37458333,0.000125085527264,17921.295166015625,63.27999877929688,1.0070139567057292,0.1101671854654948,1.0130221704155922,28.10181643168136,979.3359375,297.2721073677351,1.125255887977249e-05
PATPARGANJ,28.623763,77.287209,2024-10-04,51.41208333,0.000120985602956,17921.295166015625,63.27999877929688,0.3971970876057942,0.3990859985351562,0.5630587541538873,28.13754043579104,980.8645751953125,358.95135919419295,0.0415102492815281
PATPARGANJ,28.623763,77.287209,2024-10-05,21.28291667,0.0001145337009802,17921.295166015625,63.27999877929688,1.686255971590678,-0.2294363180796305,1.7017932382575618,28.18161862691244,983.1840397135416,394.87388578917694,0.0774574051903381
PATPARGANJ,28.623763,77.287209,2024-10-06,51.23625,0.0001294017285815,17921.295166015625,63.27999877929688,1.2721168994903564,-1.061148722966512,1.6565983273631593,27.2341025034587,986.3743131510416,305.857893429042,0.1067882603556541
PATPARGANJ,28.623763,77.287209,2024-10-07,40.99666667,0.0001482775696785,17921.295166015625,63.27999877929688,0.3397743701934814,-1.0620502630869548,1.11507729954629,26.36340421040853,987.9617692057292,320.98339703292527,0.0016032209630595
PATPARGANJ,28.623763,77.287209,2024-10-08,25.57416667,0.0002767267751895,17921.295166015625,63.27999877929688,0.5866463979085287,-0.6038370132446289,0.8418866519569282,26.4609377543132,987.0760270182292,416.3721857430048,0.0521080037384103
PATPARGANJ,28.623763,77.287209,2024-10-09,30.62791667,0.0001509254798292,17921.295166015625,63.27999877929688,1.8377094268798828,-1.052173415819804,2.117603559356921,26.13757731119796,985.1563655598958,391.6271132465188,0.0493808038626255
PATPARGANJ,28.623763,77.287209,2024-10-10,41.30041667,9.329726162831188e-05,17921.295166015625,63.27999877929688,2.1748199462890625,-1.4969199498494463,2.6401914959021497,25.583572642008505,984.6094775390624,363.911533371674,0.0121842066632685
PATPARGANJ,28.623763,77.287209,2024-10-11,57.67625,0.0001046777979354,17921.295166015625,63.27999877929688,2.228907267252604,-0.9065367380777994,2.4062079011374324,24.73673082987472,984.5854280598958,397.28183060011605,0.0212795256352574
PATPARGANJ,28.623763,77.287209,2024-10-12,64.09416667,0.0001356513384962,17921.295166015625,63.27999877929688,0.6825084686279297,-0.0226058959960937,0.6828827397750128,25.02336336771652,985.56052734375,439.0380241362121,0.0156409401947312
PATPARGANJ,28.623763,77.287209,2024-10-13,,0.000177235357114,17921.295166015625,63.27999877929688,-0.060281753540039,-0.2982620000839233,0.3042928038977003,25.85006993611654,986.3744840494792,379.3372829548984,0.2845661971858356
PATPARGANJ,28.623763,77.287209,2024-10-14,63.63083333,0.0001722654124023,17921.295166015625,63.27999877929688,1.377569834391276,-0.6866500775019327,1.5392163517706725,24.91135559082033,986.62119140625,417.7303852416482,0.136301171735989
PATPARGANJ,28.623763,77.287209,2024-10-15,68.08125,0.0001323035612585,17921.295166015625,63.27999877929688,2.1270224253336587,-0.6715445518493652,2.2305148470680134,24.820811843872093,985.432958984375,416.9384225502174,0.0022897866636937
PATPARGANJ,28.623763,77.287209,2024-10-16,82.29875,0.0002372629533055,17921.295166015625,63.27999877929688,-0.2132301330566406,0.1392794847488403,0.254687778496054,25.453108723958337,984.9838037109377,346.6317429801909,0.5804835330991067
PATPARGANJ,28.623763,77.287209,2024-10-17,75.9675,0.0002703162026591,17921.295166015625,63.27999877929688,-1.0117174784342449,0.7230746348698934,1.2435470171093557,25.581042226155603,985.306376953125,340.416613973833,0.1430432496272869
